Round,Turnout Percent,Total Votes,Republican Votes,Republican Electoral Votes,Republican Vote Percent,Democrat Votes,Democrat Electoral Votes,Democrat Vote Percent,Independent Votes,Independent Electoral Votes,Independent Vote Percent
2654,0.8324,149460296,63496472,166,0.4248,79789074,372,0.5338,6174750,0,0.0413
2655,0.6206,111439940,52775103,339,0.4736,48214560,199,0.4327,10450277,0,0.0938
2656,0.6392,114757551,56293959,262,0.4905,55383355,276,0.4826,3080237,0,0.0268
2657,0.8229,147748352,66672359,193,0.4513,76404137,345,0.5171,4671856,0,0.0316
2658,0.6746,121136578,56493099,262,0.4664,56908849,276,0.4698,7734630,0,0.0639
2659,0.8088,145221877,70534186,349,0.4857,61826130,189,0.4257,12861561,0,0.0886
2660,0.7151,128392217,58474332,166,0.4554,69291943,372,0.5397,625942,0,0.0049
2661,0.8683,155897297,74547008,314,0.4782,69496558,224,0.4458,11853731,0,0.0760
2662,0.6204,111379186,47580439,166,0.4272,61218870,372,0.5496,2579877,0,0.0232
2663,0.8897,159739227,80246307,329,0.5024,74780990,209,0.4681,4711930,0,0.0295
2664,0.6719,120645932,58741819,262,0.4869,61537167,276,0.5101,366946,0,0.0030
2665,0.6201,111323331,42377013,83,0.3807,64009257,455,0.5750,4937061,0,0.0443
2666,0.7283,130764518,68733019,349,0.5256,61704697,189,0.4719,326802,0,0.0025
2667,0.6514,116957822,52087049,349,0.4453,45500738,189,0.3890,19370035,0,0.1656
2668,0.8044,144421698,66315681,226,0.4592,73908668,312,0.5118,4197349,0,0.0291
2669,0.8843,158781648,76866584,262,0.4841,81915064,276,0.5159,0,0,0.0000
2670,0.6441,115659057,59575349,314,0.5151,56079981,224,0.4849,3727,0,0.0000
2671,0.6435,115518116,58319531,287,0.5049,57013642,251,0.4935,184943,0,0.0016
2672,0.7172,128772811,58184867,297,0.4518,55841458,241,0.4336,14746486,0,0.1145
2673,0.6213,111546498,52547144,193,0.4711,58839789,345,0.5275,159565,0,0.0014
2674,0.8808,158131659,77373191,262,0.4893,80722238,276,0.5105,36230,0,0.0002
2675,0.8850,158903179,67692296,166,0.4260,82887310,372,0.5216,8323573,0,0.0524
2676,0.6808,122232978,57055168,262,0.4668,57443608,276,0.4700,7734202,0,0.0633
2677,0.6874,123417100,67802319,366,0.5494,55026987,172,0.4459,587794,0,0.0048
2678,0.8150,146320275,70125812,262,0.4793,72436070,276,0.4951,3758393,0,0.0257
2679,0.7276,130645848,55705815,262,0.4264,60746406,276,0.4650,14193627,0,0.1086
2680,0.8686,155957532,82423974,349,0.5285,73533558,189,0.4715,0,0,0.0000
2681,0.7793,139927873,73694182,349,0.5267,66076583,189,0.4722,157108,0,0.0011
2682,0.7954,142824393,66990485,339,0.4690,61300214,199,0.4292,14533694,0,0.1018
2683,0.7115,127740251,55636737,226,0.4355,62476244,312,0.4891,9627270,0,0.0754
2684,0.8607,154533499,74738824,314,0.4836,70165723,224,0.4540,9628952,0,0.0623
2685,0.8140,146135231,65530469,262,0.4484,68482435,276,0.4686,12122327,0,0.0830
2686,0.7210,129455801,59736650,262,0.4614,64480832,276,0.4981,5238319,0,0.0405
2687,0.7785,139783438,77074297,421,0.5514,53384846,117,0.3819,9324295,0,0.0667
2688,0.6124,109970257,48901227,193,0.4447,55884251,345,0.5082,5184779,0,0.0471
2689,0.7235,129913444,63198049,262,0.4865,66715395,276,0.5135,0,0,0.0000
2690,0.8560,153685529,63580422,166,0.4137,77522500,372,0.5044,12582607,0,0.0819
2691,0.8618,154735417,70285329,166,0.4542,82839926,372,0.5354,1610162,0,0.0104
2692,0.7261,130363521,57529336,297,0.4413,54964914,241,0.4216,17869271,0,0.1371
2693,0.7857,141062659,75957796,354,0.5385,65104863,184,0.4615,0,0,0.0000
2694,0.7817,140362242,62207467,262,0.4432,63583797,276,0.4530,14570978,0,0.1038
2695,0.7072,126957762,57066601,193,0.4495,66345144,345,0.5226,3546017,0,0.0279
2696,0.6890,123705646,58108886,226,0.4697,64561998,312,0.5219,1034762,0,0.0084
2697,0.7797,139992384,64537724,166,0.4610,75454660,372,0.5390,0,0,0.0000
2698,0.6302,113134728,52454977,262,0.4637,53283711,276,0.4710,7396040,0,0.0654
2699,0.6755,121275014,54542948,262,0.4497,58739013,276,0.4843,7993053,0,0.0659
2700,0.8831,158557843,68347767,193,0.4311,79742799,345,0.5029,10467277,0,0.0660
2701,0.8297,148968810,63883981,166,0.4288,79948571,372,0.5367,5136258,0,0.0345
2702,0.8148,146289183,71291292,262,0.4873,74964062,276,0.5124,33829,0,0.0002
2703,0.6768,121520303,63261629,358,0.5206,52746027,180,0.4341,5512647,0,0.0454
2704,0.7094,127385373,48088143,69,0.3775,76493590,469,0.6005,2803640,0,0.0220
2705,0.6489,116500517,49731411,166,0.4269,60264024,372,0.5173,6505082,0,0.0558
2706,0.8641,155136923,77429083,262,0.4991,77494817,276,0.4995,213023,0,0.0014
2707,0.8970,161049404,76984841,226,0.4780,84064563,312,0.5220,0,0,0.0000
2708,0.7738,138934117,66767421,262,0.4806,72151948,276,0.5193,14748,0,0.0001
2709,0.6388,114689468,60392903,349,0.5266,54080108,189,0.4715,216457,0,0.0019
2710,0.8246,148057019,66967126,256,0.4523,74208051,282,0.5012,6881842,0,0.0465
2711,0.7201,129296642,57850960,262,0.4474,61577243,276,0.4762,9868439,0,0.0763
2712,0.6252,112244170,48966485,262,0.4362,53377754,276,0.4756,9899931,0,0.0882
2713,0.8953,160740853,84141315,349,0.5235,76574904,189,0.4764,24634,0,0.0002
2714,0.8741,156943161,81203279,339,0.5174,74715576,199,0.4761,1024306,0,0.0065
2715,0.7186,129023834,55351031,262,0.4290,59560464,276,0.4616,14112339,0,0.1094
2716,0.6502,116744390,60385557,329,0.5172,56148766,209,0.4810,210067,0,0.0018
2717,0.7202,129315774,60934329,262,0.4712,63498629,276,0.4910,4882816,0,0.0378
2718,0.6772,121580720,53266142,166,0.4381,63353413,372,0.5211,4961165,0,0.0408
2719,0.7915,142114615,59533426,226,0.4189,66663833,312,0.4691,15917356,0,0.1120
2720,0.7301,131091596,63533972,262,0.4847,66545519,276,0.5076,1012105,0,0.0077
2721,0.7649,137329562,63733826,262,0.4641,66615206,276,0.4851,6980530,0,0.0508
2722,0.6293,113000089,59407903,349,0.5257,52588529,189,0.4654,1003657,0,0.0089
2723,0.7533,135252866,74107707,358,0.5479,61073970,180,0.4516,71189,0,0.0005
2724,0.8286,148769440,66764295,262,0.4488,70641544,276,0.4748,11363601,0,0.0764
2725,0.8690,156037505,76027131,262,0.4872,80010374,276,0.5128,0,0,0.0000
2726,0.8739,156905947,66613524,166,0.4245,83017025,372,0.5291,7275398,0,0.0464
2727,0.8269,148474262,70320823,193,0.4736,78153439,345,0.5264,0,0,0.0000
2728,0.6971,125153354,58066793,349,0.4640,51134256,189,0.4086,15952305,0,0.1275
2729,0.8885,159528371,68631482,226,0.4302,76626077,312,0.4803,14270812,0,0.0895
2730,0.6299,113098260,55227804,262,0.4883,56226084,276,0.4971,1644372,0,0.0145
2731,0.6846,122930932,71210352,421,0.5793,50006778,117,0.4068,1713802,0,0.0139
2732,0.7307,131189135,56119047,156,0.4278,74715322,382,0.5695,354766,0,0.0027
2733,0.7654,137422105,64357972,262,0.4683,67975247,276,0.4946,5088886,0,0.0370
2734,0.8667,155615831,66387120,262,0.4266,67661265,276,0.4348,21567446,0,0.1386
2735,0.8801,158013975,66512554,166,0.4209,84577163,372,0.5353,6924258,0,0.0438
2736,0.7886,141610679,71718167,349,0.5064,64097315,189,0.4526,5795197,0,0.0409
2737,0.7781,139696795,66825499,349,0.4784,57899321,189,0.4145,14971975,0,0.1072
2738,0.7720,138607052,76791816,380,0.5540,58623453,158,0.4229,3191783,0,0.0230
2739,0.8722,156592214,73652423,262,0.4703,80007436,276,0.5109,2932355,0,0.0187
2740,0.7325,131520113,59148398,166,0.4497,72371715,372,0.5503,0,0,0.0000
2741,0.6021,108122272,50653208,193,0.4685,57425720,345,0.5311,43344,0,0.0004
2742,0.7619,136796393,50920009,69,0.3722,81938128,469,0.5990,3938256,0,0.0288
2743,0.7578,136049269,69783952,314,0.5129,66265317,224,0.4871,0,0,0.0000
2744,0.6370,114369613,59249858,339,0.5181,55119755,199,0.4819,0,0,0.0000
2745,0.8354,150002035,68795133,166,0.4586,81034656,372,0.5402,172246,0,0.0011
2746,0.6619,118826153,62447142,349,0.5255,55531888,189,0.4673,847123,0,0.0071
2747,0.7025,126117072,53659775,166,0.4255,65885684,372,0.5224,6571613,0,0.0521
2748,0.6689,120090350,56870246,226,0.4736,63205024,312,0.5263,15080,0,0.0001
2749,0.7292,130913373,68248313,339,0.5213,62599952,199,0.4782,65108,0,0.0005
2750,0.7323,131481451,62777319,226,0.4775,68704132,312,0.5225,0,0,0.0000
2751,0.8323,149427492,62546325,166,0.4186,79337602,372,0.5309,7543565,0,0.0505
2752,0.6372,114402339,50315582,193,0.4398,59181427,345,0.5173,4905330,0,0.0429
2753,0.6499,116689277,59909721,314,0.5134,56779556,224,0.4866,0,0,0.0000
2754,0.7561,135749953,76780792,392,0.5656,58954716,146,0.4343,14445,0,0.0001
2755,0.7839,140744982,71270340,287,0.5064,69474642,251,0.4936,0,0,0.0000
2756,0.8186,146976583,74364166,354,0.5060,62825834,184,0.4275,9786583,0,0.0666
2757,0.7339,131768957,59532644,166,0.4518,70288161,372,0.5334,1948152,0,0.0148
2758,0.6621,118888351,59044190,262,0.4966,58605197,276,0.4929,1238964,0,0.0104
2759,0.8031,144199680,58325767,193,0.4045,69025436,345,0.4787,16848477,0,0.1168
2760,0.7483,134348650,58523298,166,0.4356,71298929,372,0.5307,4526423,0,0.0337
2761,0.6035,108352273,52914720,262,0.4884,55403486,276,0.5113,34067,0,0.0003
2762,0.8782,157683271,79304242,314,0.5029,74980204,224,0.4755,3398825,0,0.0216
2763,0.8984,161307380,75240048,262,0.4664,81710333,276,0.5066,4356999,0,0.0270
2764,0.7528,135171284,67662741,310,0.5006,63993029,228,0.4734,3515514,0,0.0260
2765,0.8430,151372725,64938879,166,0.4290,78103692,372,0.5160,8330154,0,0.0550
2766,0.8000,143636585,70282454,262,0.4893,73324855,276,0.5105,29276,0,0.0002
2767,0.6373,114430810,50491709,262,0.4412,50820637,276,0.4441,13118464,0,0.1146
2768,0.6110,109689618,48815200,193,0.4450,56849778,345,0.5183,4024640,0,0.0367
2769,0.8255,148204613,65742610,256,0.4436,72516131,282,0.4893,9945872,0,0.0671
2770,0.7828,140534977,69044155,262,0.4913,71461274,276,0.5085,29548,0,0.0002
2771,0.7685,137973476,53016751,156,0.3843,73474906,382,0.5325,11481819,0,0.0832
2772,0.6664,119636569,51350002,193,0.4292,60075937,345,0.5022,8210630,0,0.0686
2773,0.6262,112433241,53194003,262,0.4731,57403919,276,0.5106,1835319,0,0.0163
2774,0.8361,150123319,65377555,193,0.4355,75281323,345,0.5015,9464441,0,0.0630
2775,0.7603,136520798,73980455,358,0.5419,62540343,180,0.4581,0,0,0.0000
2776,0.7781,139708958,60249696,166,0.4313,71685716,372,0.5131,7773546,0,0.0556
2777,0.7811,140248099,70166836,329,0.5003,65439051,209,0.4666,4642212,0,0.0331
2778,0.8954,160770132,81736947,297,0.5084,79027560,241,0.4916,5625,0,0.0000
2779,0.7238,129958293,62526662,349,0.4811,55678108,189,0.4284,11753523,0,0.0904
2780,0.7273,130577973,60451556,193,0.4630,70126417,345,0.5370,0,0,0.0000
2781,0.6543,117476683,62204230,354,0.5295,52518271,184,0.4471,2754182,0,0.0234
2782,0.8499,152603509,69928604,262,0.4582,68684466,276,0.4501,13990439,0,0.0917
2783,0.6793,121957821,55376511,262,0.4541,58697064,276,0.4813,7884246,0,0.0646
2784,0.8681,155874555,72363466,262,0.4642,78394470,276,0.5029,5116619,0,0.0328
2785,0.6328,113628964,54559619,262,0.4802,56066212,276,0.4934,3003133,0,0.0264
2786,0.6854,123055228,56075746,166,0.4557,66979482,372,0.5443,0,0,0.0000
2787,0.8181,146875106,72468754,262,0.4934,73799697,276,0.5025,606655,0,0.0041
2788,0.6604,118573494,59628647,297,0.5029,57852244,241,0.4879,1092603,0,0.0092
2789,0.7297,131018184,70555695,354,0.5385,60442277,184,0.4613,20212,0,0.0002
2790,0.6498,116654579,58057778,297,0.4977,55817968,241,0.4785,2778833,0,0.0238
2791,0.7016,125979553,61339152,262,0.4869,64640401,276,0.5131,0,0,0.0000
2792,0.7735,138870112,60310266,166,0.4343,78513594,372,0.5654,46252,0,0.0003
2793,0.8428,151322702,75270165,310,0.4974,71782210,228,0.4744,4270327,0,0.0282
2794,0.6808,122223967,68887844,425,0.5636,44415096,113,0.3634,8921027,0,0.0730
2795,0.7654,137414795,72118434,349,0.5248,65292729,189,0.4752,3632,0,0.0000
2796,0.7638,137134733,60648922,166,0.4423,71626462,372,0.5223,4859349,0,0.0354
2797,0.7816,140321638,60291312,262,0.4297,66062492,276,0.4708,13967834,0,0.0995
2798,0.6018,108056774,55056781,358,0.5095,45873077,180,0.4245,7126916,0,0.0660
2799,0.8332,149593317,67000292,256,0.4479,74170079,282,0.4958,8422946,0,0.0563
2800,0.8914,160044443,85020084,354,0.5312,73154487,184,0.4571,1869872,0,0.0117
2801,0.7166,128666666,65739614,349,0.5109,58596007,189,0.4554,4331045,0,0.0337
2802,0.6094,109429953,57789314,349,0.5281,51639131,189,0.4719,1508,0,0.0000
2803,0.8630,154941837,74606350,262,0.4815,75243522,276,0.4856,5091965,0,0.0329
2804,0.8721,156570491,74624074,256,0.4766,81925579,282,0.5233,20838,0,0.0001
2805,0.6427,115381713,55959537,262,0.4850,59413650,276,0.5149,8526,0,0.0001
2806,0.8218,147556535,65233549,193,0.4421,76144552,345,0.5160,6178434,0,0.0419
2807,0.8481,152266219,75408463,262,0.4952,76857756,276,0.5048,0,0,0.0000
2808,0.8982,161270916,71083948,166,0.4408,90175385,372,0.5592,11583,0,0.0001
2809,0.8435,151446524,66740336,166,0.4407,84706188,372,0.5593,0,0,0.0000
2810,0.8141,146172828,61530268,262,0.4209,64323484,276,0.4401,20319076,0,0.1390
2811,0.6253,112257294,47830133,166,0.4261,59416697,372,0.5293,5010464,0,0.0446
2812,0.6097,109492684,54351518,262,0.4964,54806528,276,0.5005,334638,0,0.0031
2813,0.7872,141339589,65234757,193,0.4615,75644246,345,0.5352,460586,0,0.0033
2814,0.6782,121772480,61633221,329,0.5061,57615616,209,0.4731,2523643,0,0.0207
2815,0.7937,142509545,61981045,226,0.4349,69536966,312,0.4879,10991534,0,0.0771
2816,0.8492,152458303,72858122,297,0.4779,69952215,241,0.4588,9647966,0,0.0633
2817,0.6570,117975087,61965750,349,0.5252,56009337,189,0.4748,0,0,0.0000
2818,0.7064,126832152,69903870,366,0.5512,56901395,172,0.4486,26887,0,0.0002
2819,0.7339,131772650,64518060,262,0.4896,67215342,276,0.5101,39248,0,0.0003
2820,0.6670,119756162,48745499,262,0.4070,52946367,276,0.4421,18064296,0,0.1508
2821,0.7238,129944660,61955292,256,0.4768,67980900,282,0.5232,8468,0,0.0001
2822,0.8359,150081828,76264588,380,0.5082,57697182,158,0.3844,16120058,0,0.1074
2823,0.7792,139894332,64753633,193,0.4629,75117177,345,0.5370,23522,0,0.0002
2824,0.8486,152366006,77927568,339,0.5114,71372997,199,0.4684,3065441,0,0.0201
2825,0.6651,119407710,58521511,314,0.4901,55053345,224,0.4611,5832854,0,0.0488
2826,0.6759,121356048,60568776,329,0.4991,56422403,209,0.4649,4364869,0,0.0360
2827,0.8201,147234983,62033755,166,0.4213,75555605,372,0.5132,9645623,0,0.0655
2828,0.8973,161110288,71980397,310,0.4468,68035151,228,0.4223,21094740,0,0.1309
2829,0.6745,121113730,57194195,262,0.4722,57390039,276,0.4739,6529496,0,0.0539
2830,0.8543,153375912,70609382,349,0.4604,61160015,189,0.3988,21606515,0,0.1409
2831,0.6866,123276817,60234815,262,0.4886,62451959,276,0.5066,590043,0,0.0048
2832,0.8549,153489916,66858972,166,0.4356,86567076,372,0.5640,63868,0,0.0004
2833,0.8495,152537621,74174318,262,0.4863,78321230,276,0.5135,42073,0,0.0003
2834,0.8933,160390679,73557128,193,0.4586,82879012,345,0.5167,3954539,0,0.0247
2835,0.8018,143961474,59485075,193,0.4132,67885414,345,0.4716,16590985,0,0.1152
2836,0.7188,129056806,63981132,262,0.4958,65075674,276,0.5042,0,0,0.0000
2837,0.7001,125699978,60993553,262,0.4852,62592185,276,0.4979,2114240,0,0.0168
2838,0.8061,144722480,72226002,262,0.4991,72496478,276,0.5009,0,0,0.0000
2839,0.8120,145779386,75715320,339,0.5194,69934190,199,0.4797,129876,0,0.0009
2840,0.6983,125375335,54250839,166,0.4327,64321561,372,0.5130,6802935,0,0.0543
2841,0.6612,118715031,62223605,392,0.5241,45950879,146,0.3871,10540547,0,0.0888
2842,0.7369,132309803,55543203,156,0.4198,73289197,382,0.5539,3477403,0,0.0263
2843,0.8400,150819022,81766744,358,0.5422,66554595,180,0.4413,2497683,0,0.0166
2844,0.7961,142946189,70135077,314,0.4906,66263340,224,0.4636,6547772,0,0.0458
2845,0.8680,155853123,64694846,193,0.4151,76082573,345,0.4882,15075704,0,0.0967
2846,0.8866,159183855,80876723,297,0.5081,78257571,241,0.4916,49561,0,0.0003
2847,0.8389,150627626,65751904,166,0.4365,79417599,372,0.5272,5458123,0,0.0362
2848,0.6665,119677321,56031104,314,0.4682,52513891,224,0.4388,11132326,0,0.0930
2849,0.6973,125189930,58565603,193,0.4678,66624327,345,0.5322,0,0,0.0000
2850,0.8673,155703463,81326922,349,0.5223,74376541,189,0.4777,0,0,0.0000
2851,0.8976,161160269,69209068,107,0.4294,91951201,431,0.5706,0,0,0.0000
2852,0.8510,152789595,77754024,297,0.5089,75035571,241,0.4911,0,0,0.0000
2853,0.7674,137781834,67290860,262,0.4884,67709083,276,0.4914,2781891,0,0.0202
2854,0.8308,149171846,58464165,166,0.3919,72357749,372,0.4851,18349932,0,0.1230
2855,0.8921,160172054,84910221,354,0.5301,74285564,184,0.4638,976269,0,0.0061
2856,0.7707,138381091,57339048,193,0.4144,65104777,345,0.4705,15937266,0,0.1152
2857,0.8126,145906047,68878784,262,0.4721,71598961,276,0.4907,5428302,0,0.0372
2858,0.7768,139476703,60233426,156,0.4319,79229548,382,0.5680,13729,0,0.0001
2859,0.8792,157878206,77364521,262,0.4900,80477515,276,0.5097,36170,0,0.0002
2860,0.8461,151921649,70940980,262,0.4670,75407824,276,0.4964,5572845,0,0.0367
2861,0.7441,133599284,51399653,166,0.3847,65206623,372,0.4881,16993008,0,0.1272
2862,0.7875,141389051,58028669,262,0.4104,61975082,276,0.4383,21385300,0,0.1513
2863,0.8939,160503476,72014836,193,0.4487,84135374,345,0.5242,4353266,0,0.0271
2864,0.8008,143774483,69317958,287,0.4821,67207180,251,0.4674,7249345,0,0.0504
2865,0.8394,150704374,73012086,262,0.4845,75976136,276,0.5041,1716152,0,0.0114
2866,0.7918,142167284,69313656,354,0.4875,58548585,184,0.4118,14305043,0,0.1006
2867,0.6606,118593998,53118376,166,0.4479,65430791,372,0.5517,44831,0,0.0004
2868,0.6564,117864668,46303061,166,0.3928,57934363,372,0.4915,13627244,0,0.1156
2869,0.6146,110349701,56340378,366,0.5106,44691220,172,0.4050,9318103,0,0.0844
2870,0.6578,118101616,53305471,262,0.4514,52486102,276,0.4444,12310043,0,0.1042
2871,0.8980,161238854,72862113,262,0.4519,75899707,276,0.4707,12477034,0,0.0774
2872,0.6478,116313843,61852467,358,0.5318,50637764,180,0.4354,3823612,0,0.0329
2873,0.6979,125313198,62700793,262,0.5004,62538219,276,0.4991,74186,0,0.0006
2874,0.7322,131454750,69338296,349,0.5275,61467047,189,0.4676,649407,0,0.0049
2875,0.7013,125917462,53926154,116,0.4283,71991308,422,0.5717,0,0,0.0000
2876,0.6825,122523136,60677600,358,0.4952,50128724,180,0.4091,11716812,0,0.0956
2877,0.7531,135214732,55785433,156,0.4126,74346391,382,0.5498,5082908,0,0.0376
2878,0.6130,110055393,46627525,166,0.4237,55565259,372,0.5049,7862609,0,0.0714
2879,0.6825,122544537,59498502,262,0.4855,60896859,276,0.4969,2149176,0,0.0175
2880,0.8663,155541109,73391624,210,0.4718,81976180,328,0.5270,173305,0,0.0011
2881,0.6067,108930898,53664775,262,0.4926,55266123,276,0.5074,0,0,0.0000
2882,0.8207,147357309,61319068,166,0.4161,73538885,372,0.4991,12499356,0,0.0848
2883,0.7038,126359806,57178015,262,0.4525,59399577,276,0.4701,9782214,0,0.0774
2884,0.6809,122240850,54631933,262,0.4469,58592239,276,0.4793,9016678,0,0.0738
2885,0.8428,151315997,60810590,262,0.4019,64869358,276,0.4287,25636049,0,0.1694
2886,0.8975,161134104,74916688,193,0.4649,86062484,345,0.5341,154932,0,0.0010
2887,0.6824,122510257,54513920,166,0.4450,67949421,372,0.5546,46916,0,0.0004
2888,0.7629,136972037,63965039,262,0.4670,66535960,276,0.4858,6471038,0,0.0472
2889,0.6723,120711969,58835716,262,0.4874,61838161,276,0.5123,38092,0,0.0003
2890,0.8257,148255413,69277798,354,0.4673,58598795,184,0.3953,20378820,0,0.1375
2891,0.6740,121011226,43616296,83,0.3604,67995415,455,0.5619,9399515,0,0.0777
2892,0.7501,134676182,59789531,262,0.4440,63105170,276,0.4686,11781481,0,0.0875
2893,0.6270,112576319,45764491,96,0.4065,64741176,442,0.5751,2070652,0,0.0184
2894,0.6170,110774173,44969987,166,0.4060,58851309,372,0.5313,6952877,0,0.0628
2895,0.8434,151422736,67041171,166,0.4427,84248722,372,0.5564,132843,0,0.0009
2896,0.6258,112358984,46536293,166,0.4142,60674843,372,0.5400,5147848,0,0.0458
2897,0.8647,155248835,80082933,349,0.5158,70454070,189,0.4538,4711832,0,0.0304
2898,0.8746,157026534,82542507,354,0.5257,70437093,184,0.4486,4046934,0,0.0258
2899,0.6575,118057420,47173073,156,0.3996,64650338,382,0.5476,6234009,0,0.0528
2900,0.6873,123403669,61941044,262,0.5019,61424499,276,0.4978,38126,0,0.0003
2901,0.8788,157792744,69576275,193,0.4409,81091810,345,0.5139,7124659,0,0.0452
2902,0.7868,141282827,61838068,329,0.4377,56555489,209,0.4003,22889270,0,0.1620
2903,0.8578,154017410,61406974,156,0.3987,83849939,382,0.5444,8760497,0,0.0569
2904,0.6365,114286013,51985926,262,0.4549,54410667,276,0.4761,7889420,0,0.0690
2905,0.7511,134852931,57652399,166,0.4275,70129130,372,0.5200,7071402,0,0.0524
2906,0.7704,138313415,63871360,349,0.4618,55215188,189,0.3992,19226867,0,0.1390
2907,0.8600,154408749,82762327,380,0.5360,63291003,158,0.4099,8355419,0,0.0541
2908,0.8267,148435502,84837190,421,0.5715,63585019,117,0.4284,13293,0,0.0001
2909,0.8494,152503073,78571926,358,0.5152,65206885,180,0.4276,8724262,0,0.0572
2910,0.8373,150338859,70154660,193,0.4666,80183291,345,0.5334,908,0,0.0000
2911,0.6319,113444426,54791735,262,0.4830,58652691,276,0.5170,0,0,0.0000
2912,0.8327,149515499,61320533,166,0.4101,73647737,372,0.4926,14547229,0,0.0973
2913,0.7726,138720966,70245738,287,0.5064,68469071,251,0.4936,6157,0,0.0000
2914,0.7143,128254063,53934611,193,0.4205,61898283,345,0.4826,12421169,0,0.0968
2915,0.6084,109234846,53052779,262,0.4857,53124300,276,0.4863,3057767,0,0.0280
2916,0.8386,150568026,69749365,193,0.4632,80590067,345,0.5352,228594,0,0.0015
2917,0.8645,155217400,72733566,349,0.4686,65075605,189,0.4193,17408229,0,0.1122
2918,0.8472,152106008,77140759,297,0.5072,74965249,241,0.4928,0,0,0.0000
